Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
62	Spectrogram 1	1	1836.641	1837.646	500	1800	20220504_180044	SVM	0.242	crestedargus
63	Spectrogram 1	1	1847.692	1848.734	500	1800	20220504_180044	SVM	0.244	crestedargus
64	Spectrogram 1	1	1850.751	1853.429	500	1800	20220504_180044	SVM	0.2175	crestedargus
65	Spectrogram 1	1	1857.801	1861.472	500	1800	20220504_180044	SVM	0.208	crestedargus
66	Spectrogram 1	1	1863.551	1865.09	500	1800	20220504_180044	SVM	0.211	crestedargus
67	Spectrogram 1	1	1866.222	1867.245	500	1800	20220504_180044	SVM	0.246	crestedargus
68	Spectrogram 1	1	1870.053	1871.399	500	1800	20220504_180044	SVM	0.201	crestedargus
69	Spectrogram 1	1	1874.621	1878.51	500	1800	20220504_180044	SVM	0.1675	crestedargus
70	Spectrogram 1	1	1879.896	1880.934	500	1800	20220504_180044	SVM	0.25	crestedargus
71	Spectrogram 1	1	1884	1886.05	500	1800	20220504_180044	SVM	0.078	crestedargus
72	Spectrogram 1	1	1890.233	1891.416	500	1800	20220504_180044	SVM	0.218	crestedargus
73	Spectrogram 1	1	1893.019	1894.344	500	1800	20220504_180044	SVM	0.216	crestedargus
74	Spectrogram 1	1	1898.346	1899.409	500	1800	20220504_180044	SVM	0.213	crestedargus
75	Spectrogram 1	1	1927.538	1928.978	500	1800	20220504_180044	SVM	0.191	crestedargus
76	Spectrogram 1	1	1934.207	1935.266	500	1800	20220504_180044	SVM	0.202	crestedargus
77	Spectrogram 1	1	1954.477	1955.62	500	1800	20220504_180044	SVM	0.245	crestedargus
78	Spectrogram 1	1	1991.176	1992.189	500	1800	20220504_180044	SVM	0.215	crestedargus
79	Spectrogram 1	1	2106.883	2107.917	500	1800	20220504_180044	SVM	0.199	crestedargus
80	Spectrogram 1	1	2125.125	2126.939	500	1800	20220504_180044	SVM	0.123	crestedargus
81	Spectrogram 1	1	2190.081	2191.223	500	1800	20220504_180044	SVM	0.221	crestedargus
82	Spectrogram 1	1	2236.057	2237.189	500	1800	20220504_180044	SVM	0.206	crestedargus
83	Spectrogram 1	1	2238.274	2239.355	500	1800	20220504_180044	SVM	0.212	crestedargus
84	Spectrogram 1	1	2272.542	2273.736	500	1800	20220504_180044	SVM	0.191	crestedargus
85	Spectrogram 1	1	2277.36	2278.964	500	1800	20220504_180044	SVM	0.256	crestedargus
86	Spectrogram 1	1	2290.89	2292.018	500	1800	20220504_180044	SVM	0.226	crestedargus
87	Spectrogram 1	1	2330.56	2331.652	500	1800	20220504_180044	SVM	0.2	crestedargus
88	Spectrogram 1	1	2409.796	2410.848	500	1800	20220504_180044	SVM	0.187	crestedargus
89	Spectrogram 1	1	2434.49	2435.948	500	1800	20220504_180044	SVM	0.158	crestedargus
90	Spectrogram 1	1	2469.48	2470.568	500	1800	20220504_180044	SVM	0.212	crestedargus
91	Spectrogram 1	1	2481.805	2482.991	500	1800	20220504_180044	SVM	0.192	crestedargus
92	Spectrogram 1	1	2486.028	2487.283	500	1800	20220504_180044	SVM	0.179	crestedargus
93	Spectrogram 1	1	2538.266	2539.801	500	1800	20220504_180044	SVM	0.217	crestedargus
94	Spectrogram 1	1	2653.643	2655.09	500	1800	20220504_180044	SVM	0.168	crestedargus
95	Spectrogram 1	1	2667.72	2668.838	500	1800	20220504_180044	SVM	0.253	crestedargus
96	Spectrogram 1	1	2746.76	2747.867	500	1800	20220504_180044	SVM	0.197	crestedargus
97	Spectrogram 1	1	2751.39	2752.547	500	1800	20220504_180044	SVM	0.207	crestedargus
98	Spectrogram 1	1	2753.704	2754.829	500	1800	20220504_180044	SVM	0.245	crestedargus
99	Spectrogram 1	1	2772.375	2773.434	500	1800	20220504_180044	SVM	0.266	crestedargus
100	Spectrogram 1	1	2818.362	2819.48	500	1800	20220504_180044	SVM	0.22	crestedargus
101	Spectrogram 1	1	2846.996	2848.077	500	1800	20220504_180044	SVM	0.197	crestedargus
102	Spectrogram 1	1	2891.55	2892.671	500	1800	20220504_180044	SVM	0.186	crestedargus
103	Spectrogram 1	1	2961.828	2963.374	500	1800	20220504_180044	SVM	0.17	crestedargus
104	Spectrogram 1	1	2989.181	2990.574	500	1800	20220504_180044	SVM	0.167	crestedargus
105	Spectrogram 1	1	3062.985	3064.016	500	1800	20220504_180044	SVM	0.226	crestedargus
106	Spectrogram 1	1	3199.761	3200.809	500	1800	20220504_180044	SVM	0.2	crestedargus
107	Spectrogram 1	1	3202.333	3203.429	500	1800	20220504_180044	SVM	0.241	crestedargus
108	Spectrogram 1	1	3225.506	3227.574	500	1800	20220504_180044	SVM	0.158	crestedargus
109	Spectrogram 1	1	3342.148	3343.4	500	1800	20220504_180044	SVM	0.176	crestedargus
110	Spectrogram 1	1	3360.728	3365.873	500	1800	20220504_180044	SVM	0.207	crestedargus
111	Spectrogram 1	1	3369.472	3393.937	500	1800	20220504_180044	SVM	0.036	crestedargus
112	Spectrogram 1	1	3395.138	3404.281	500	1800	20220504_180044	SVM	0.1885	crestedargus
113	Spectrogram 1	1	3405.663	3409.752	500	1800	20220504_180044	SVM	0.104	crestedargus
114	Spectrogram 1	1	3412.691	3415.299	500	1800	20220504_180044	SVM	0.2235	crestedargus
115	Spectrogram 1	1	3416.881	3418.209	500	1800	20220504_180044	SVM	0.183	crestedargus
116	Spectrogram 1	1	3467.998	3473.981	500	1800	20220504_180044	SVM	0.2645	crestedargus
117	Spectrogram 1	1	3475.766	3476.906	500	1800	20220504_180044	SVM	0.276	crestedargus
118	Spectrogram 1	1	3478.883	3482.682	500	1800	20220504_180044	SVM	0.2805	crestedargus
