Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
25	Spectrogram 1	1	804.789	805.979	500	1800	20220504_070037	SVM	0.213	crestedargus
26	Spectrogram 1	1	820.26	821.479	500	1800	20220504_070037	SVM	0.183	crestedargus
27	Spectrogram 1	1	847.253	848.302	500	1800	20220504_070037	SVM	0.223	crestedargus
28	Spectrogram 1	1	858.726	864.741	500	1800	20220504_070037	SVM	0.2225	crestedargus
29	Spectrogram 1	1	866.835	868.972	500	1800	20220504_070037	SVM	0.142	crestedargus
30	Spectrogram 1	1	884.675	885.93	500	1800	20220504_070037	SVM	0.191	crestedargus
31	Spectrogram 1	1	900.163	901.749	500	1800	20220504_070037	SVM	0.15	crestedargus
32	Spectrogram 1	1	909.201	910.493	500	1800	20220504_070037	SVM	0.159	crestedargus
33	Spectrogram 1	1	922.908	923.932	500	1800	20220504_070037	SVM	0.247	crestedargus
34	Spectrogram 1	1	956.465	957.51	500	1800	20220504_070037	SVM	0.231	crestedargus
35	Spectrogram 1	1	959.927	961.799	500	1800	20220504_070037	SVM	0.141	crestedargus
36	Spectrogram 1	1	964.037	965.071	500	1800	20220504_070037	SVM	0.231	crestedargus
37	Spectrogram 1	1	984.725	986.441	500	1800	20220504_070037	SVM	0.091	crestedargus
38	Spectrogram 1	1	1048.32	1049.361	500	1800	20220504_070037	SVM	0.193	crestedargus
39	Spectrogram 1	1	1052.09	1054.263	500	1800	20220504_070037	SVM	0.344	crestedargus
40	Spectrogram 1	1	1095.149	1096.785	500	1800	20220504_070037	SVM	0.136	crestedargus
41	Spectrogram 1	1	1101.43	1103.077	500	1800	20220504_070037	SVM	0.144	crestedargus
42	Spectrogram 1	1	1110.192	1111.962	500	1800	20220504_070037	SVM	0.07	crestedargus
43	Spectrogram 1	1	1139.377	1140.614	500	1800	20220504_070037	SVM	0.177	crestedargus
44	Spectrogram 1	1	1161.32	1163.029	500	1800	20220504_070037	SVM	0.12	crestedargus
45	Spectrogram 1	1	1172.542	1173.561	500	1800	20220504_070037	SVM	0.253	crestedargus
46	Spectrogram 1	1	1213.566	1214.901	500	1800	20220504_070037	SVM	0.188	crestedargus
47	Spectrogram 1	1	1225.401	1226.859	500	1800	20220504_070037	SVM	0.175	crestedargus
48	Spectrogram 1	1	1230.97	1232.389	500	1800	20220504_070037	SVM	0.162	crestedargus
49	Spectrogram 1	1	1239.925	1240.977	500	1800	20220504_070037	SVM	0.235	crestedargus
50	Spectrogram 1	1	1245.755	1246.909	500	1800	20220504_070037	SVM	0.239	crestedargus
51	Spectrogram 1	1	1250.617	1253.976	500	1800	20220504_070037	SVM	0.2445	crestedargus
52	Spectrogram 1	1	1260.409	1261.937	500	1800	20220504_070037	SVM	0.212	crestedargus
53	Spectrogram 1	1	1266.196	1267.825	500	1800	20220504_070037	SVM	0.156	crestedargus
54	Spectrogram 1	1	1271.802	1273.191	500	1800	20220504_070037	SVM	0.183	crestedargus
55	Spectrogram 1	1	1285.034	1286.42	500	1800	20220504_070037	SVM	0.24	crestedargus
56	Spectrogram 1	1	1292.247	1293.596	500	1800	20220504_070037	SVM	0.22	crestedargus
57	Spectrogram 1	1	1298.647	1300.069	500	1800	20220504_070037	SVM	0.163	crestedargus
58	Spectrogram 1	1	1303.262	1304.757	500	1800	20220504_070037	SVM	0.192	crestedargus
59	Spectrogram 1	1	1317.375	1318.801	500	1800	20220504_070037	SVM	0.162	crestedargus
60	Spectrogram 1	1	1324.639	1326.413	500	1800	20220504_070037	SVM	0.076	crestedargus
61	Spectrogram 1	1	1336.068	1337.682	500	1800	20220504_070037	SVM	0.181	crestedargus
62	Spectrogram 1	1	1342.958	1344.714	500	1800	20220504_070037	SVM	0.098	crestedargus
63	Spectrogram 1	1	1350.385	1352.58	500	1800	20220504_070037	SVM	0.075	crestedargus
64	Spectrogram 1	1	1356.415	1358.087	500	1800	20220504_070037	SVM	0.102	crestedargus
65	Spectrogram 1	1	1368.859	1369.919	500	1800	20220504_070037	SVM	0.225	crestedargus
66	Spectrogram 1	1	1389.62	1391.086	500	1800	20220504_070037	SVM	0.208	crestedargus
67	Spectrogram 1	1	1393.27	1394.373	500	1800	20220504_070037	SVM	0.239	crestedargus
68	Spectrogram 1	1	1397.954	1400.156	500	1800	20220504_070037	SVM	0.095	crestedargus
69	Spectrogram 1	1	1405.395	1407.195	500	1800	20220504_070037	SVM	0.098	crestedargus
70	Spectrogram 1	1	1411.149	1412.793	500	1800	20220504_070037	SVM	0.182	crestedargus
71	Spectrogram 1	1	1418.38	1420.416	500	1800	20220504_070037	SVM	0.097	crestedargus
72	Spectrogram 1	1	1425.753	1428.068	500	1800	20220504_070037	SVM	0.05	crestedargus
73	Spectrogram 1	1	1437.193	1438.992	500	1800	20220504_070037	SVM	0.078	crestedargus
74	Spectrogram 1	1	1446.455	1448.56	500	1800	20220504_070037	SVM	0.107	crestedargus
75	Spectrogram 1	1	1456.074	1458.036	500	1800	20220504_070037	SVM	0.163	crestedargus
76	Spectrogram 1	1	1483.441	1485.571	500	1800	20220504_070037	SVM	0.036	crestedargus
77	Spectrogram 1	1	1491.862	1494.053	500	1800	20220504_070037	SVM	0.041	crestedargus
78	Spectrogram 1	1	1503.82	1505.849	500	1800	20220504_070037	SVM	0.099	crestedargus
79	Spectrogram 1	1	1532.719	1537.069	500	1800	20220504_070037	SVM	0.1335	crestedargus
80	Spectrogram 1	1	1597.696	1598.745	500	1800	20220504_070037	SVM	0.247	crestedargus
81	Spectrogram 1	1	1622.215	1623.224	500	1800	20220504_070037	SVM	0.218	crestedargus
82	Spectrogram 1	1	1641.575	1642.718	500	1800	20220504_070037	SVM	0.182	crestedargus
83	Spectrogram 1	1	1650.062	1651.266	500	1800	20220504_070037	SVM	0.221	crestedargus
84	Spectrogram 1	1	1692.595	1693.712	500	1800	20220504_070037	SVM	0.229	crestedargus
85	Spectrogram 1	1	1709.985	1711.313	500	1800	20220504_070037	SVM	0.231	crestedargus
86	Spectrogram 1	1	1730.509	1731.678	500	1800	20220504_070037	SVM	0.23	crestedargus
87	Spectrogram 1	1	1754.085	1755.177	500	1800	20220504_070037	SVM	0.189	crestedargus
88	Spectrogram 1	1	1758.592	1761.091	500	1800	20220504_070037	SVM	0.2145	crestedargus
89	Spectrogram 1	1	1773.376	1774.4	500	1800	20220504_070037	SVM	0.182	crestedargus
90	Spectrogram 1	1	1775.891	1776.943	500	1800	20220504_070037	SVM	0.213	crestedargus
91	Spectrogram 1	1	1790.872	1792.167	500	1800	20220504_070037	SVM	0.19	crestedargus
92	Spectrogram 1	1	1983.136	1984.87	500	1800	20220504_070037	SVM	0.108	crestedargus
93	Spectrogram 1	1	2016.762	2019.077	500	1800	20220504_070037	SVM	0.111	crestedargus
94	Spectrogram 1	1	2024.719	2076.297	500	1800	20220504_070037	SVM	0.174	crestedargus
95	Spectrogram 1	1	2078.946	2080.68	500	1800	20220504_070037	SVM	0.141	crestedargus
96	Spectrogram 1	1	2083.452	2096.361	500	1800	20220504_070037	SVM	0.1665	crestedargus
97	Spectrogram 1	1	2104.463	2107.362	500	1800	20220504_070037	SVM	0.074	crestedargus
98	Spectrogram 1	1	2108.784	2110.881	500	1800	20220504_070037	SVM	0.157	crestedargus
99	Spectrogram 1	1	2112.427	2114.172	500	1800	20220504_070037	SVM	0.081	crestedargus
100	Spectrogram 1	1	2115.384	2128.267	500	1800	20220504_070037	SVM	0.229	crestedargus
101	Spectrogram 1	1	2131.696	2133.212	500	1800	20220504_070037	SVM	0.193	crestedargus
102	Spectrogram 1	1	2134.733	2143.687	500	1800	20220504_070037	SVM	0.2075	crestedargus
103	Spectrogram 1	1	2145.323	2149.844	500	1800	20220504_070037	SVM	0.175	crestedargus
104	Spectrogram 1	1	2152.351	2153.766	500	1800	20220504_070037	SVM	0.215	crestedargus
105	Spectrogram 1	1	2154.782	2158.131	500	1800	20220504_070037	SVM	0.088	crestedargus
106	Spectrogram 1	1	2203.958	2205.17	500	1800	20220504_070037	SVM	0.213	crestedargus
107	Spectrogram 1	1	2208.287	2209.916	500	1800	20220504_070037	SVM	0.189	crestedargus
108	Spectrogram 1	1	2276.87	2277.875	500	1800	20220504_070037	SVM	0.252	crestedargus
109	Spectrogram 1	1	2310.968	2314.11	500	1800	20220504_070037	SVM	0.235	crestedargus
110	Spectrogram 1	1	2317.785	2318.838	500	1800	20220504_070037	SVM	0.256	crestedargus
111	Spectrogram 1	1	2395.102	2396.161	500	1800	20220504_070037	SVM	0.229	crestedargus
112	Spectrogram 1	1	2420.118	2421.424	500	1800	20220504_070037	SVM	0.244	crestedargus
113	Spectrogram 1	1	2424.182	2425.528	500	1800	20220504_070037	SVM	0.225	crestedargus
114	Spectrogram 1	1	2437.748	2439.232	500	1800	20220504_070037	SVM	0.212	crestedargus
115	Spectrogram 1	1	2459.295	2461.16	500	1800	20220504_070037	SVM	0.151	crestedargus
116	Spectrogram 1	1	2466.258	2469.106	500	1800	20220504_070037	SVM	0.237	crestedargus
117	Spectrogram 1	1	2474.595	2475.691	500	1800	20220504_070037	SVM	0.247	crestedargus
118	Spectrogram 1	1	2528.637	2529.664	500	1800	20220504_070037	SVM	0.238	crestedargus
119	Spectrogram 1	1	2565.184	2566.189	500	1800	20220504_070037	SVM	0.193	crestedargus
120	Spectrogram 1	1	2591.191	2595.077	500	1800	20220504_070037	SVM	0.132	crestedargus
121	Spectrogram 1	1	2674.345	2677.052	500	1800	20220504_070037	SVM	0.1835	crestedargus
122	Spectrogram 1	1	2687.646	2691.47	500	1800	20220504_070037	SVM	0.097	crestedargus
123	Spectrogram 1	1	2700	2703.196	500	1800	20220504_070037	SVM	0.1625	crestedargus
124	Spectrogram 1	1	2706.636	2710.525	500	1800	20220504_070037	SVM	0.0865	crestedargus
125	Spectrogram 1	1	2713.236	2714.353	500	1800	20220504_070037	SVM	0.23	crestedargus
126	Spectrogram 1	1	2785.527	2795.298	500	1800	20220504_070037	SVM	0.112	crestedargus
127	Spectrogram 1	1	2799.006	2800.388	500	1800	20220504_070037	SVM	0.178	crestedargus
128	Spectrogram 1	1	2803.022	2804.085	500	1800	20220504_070037	SVM	0.241	crestedargus
129	Spectrogram 1	1	2858.359	2864.103	500	1800	20220504_070037	SVM	0.093	crestedargus
130	Spectrogram 1	1	2865.452	2870.47	500	1800	20220504_070037	SVM	0.2205	crestedargus
131	Spectrogram 1	1	2879.675	2881.083	500	1800	20220504_070037	SVM	0.15	crestedargus
132	Spectrogram 1	1	2882.574	2887.998	500	1800	20220504_070037	SVM	0.0595	crestedargus
133	Spectrogram 1	1	2906.164	2913.014	500	1800	20220504_070037	SVM	0.147	crestedargus
134	Spectrogram 1	1	2924.81	2925.851	500	1800	20220504_070037	SVM	0.183	crestedargus
135	Spectrogram 1	1	2932.505	2933.539	500	1800	20220504_070037	SVM	0.2	crestedargus
136	Spectrogram 1	1	2949.626	2951.168	500	1800	20220504_070037	SVM	0.121	crestedargus
137	Spectrogram 1	1	2995.476	2996.64	500	1800	20220504_070037	SVM	0.175	crestedargus
138	Spectrogram 1	1	3102.968	3104.093	500	1800	20220504_070037	SVM	0.186	crestedargus
139	Spectrogram 1	1	3106.487	3107.518	500	1800	20220504_070037	SVM	0.211	crestedargus
140	Spectrogram 1	1	3114.484	3116.86	500	1800	20220504_070037	SVM	0.162	crestedargus
141	Spectrogram 1	1	3118.819	3120.017	500	1800	20220504_070037	SVM	0.26	crestedargus
142	Spectrogram 1	1	3127.255	3129.943	500	1800	20220504_070037	SVM	0.2	crestedargus
143	Spectrogram 1	1	3135.658	3153.051	500	1800	20220504_070037	SVM	0.178	crestedargus
144	Spectrogram 1	1	3155.983	3169.03	500	1800	20220504_070037	SVM	0.209	crestedargus
145	Spectrogram 1	1	3170.118	3174.385	500	1800	20220504_070037	SVM	0.173	crestedargus
146	Spectrogram 1	1	3181.09	3183.622	500	1800	20220504_070037	SVM	0.263	crestedargus
147	Spectrogram 1	1	3190.208	3196.477	500	1800	20220504_070037	SVM	0.2555	crestedargus
148	Spectrogram 1	1	3202.22	3217.14	500	1800	20220504_070037	SVM	0.232	crestedargus
149	Spectrogram 1	1	3219.592	3229.806	500	1800	20220504_070037	SVM	0.251	crestedargus
150	Spectrogram 1	1	3230.93	3241.942	500	1800	20220504_070037	SVM	0.5105	crestedargus
151	Spectrogram 1	1	3243.93	3248.512	500	1800	20220504_070037	SVM	0.446	crestedargus
152	Spectrogram 1	1	3250.98	3270.528	500	1800	20220504_070037	SVM	0.431	crestedargus
153	Spectrogram 1	1	3283.437	3295.272	500	1800	20220504_070037	SVM	0.313	crestedargus
154	Spectrogram 1	1	3318.246	3319.407	500	1800	20220504_070037	SVM	0.305	crestedargus
155	Spectrogram 1	1	3345.729	3347.304	500	1800	20220504_070037	SVM	0.245	crestedargus
156	Spectrogram 1	1	3356.219	3357.267	500	1800	20220504_070037	SVM	0.245	crestedargus
157	Spectrogram 1	1	3405.83	3406.861	500	1800	20220504_070037	SVM	0.304	crestedargus
158	Spectrogram 1	1	3415.619	3416.925	500	1800	20220504_070037	SVM	0.275	crestedargus
159	Spectrogram 1	1	3420.256	3421.399	500	1800	20220504_070037	SVM	0.257	crestedargus
160	Spectrogram 1	1	3429.007	3431.423	500	1800	20220504_070037	SVM	0.339	crestedargus
161	Spectrogram 1	1	3440.555	3441.691	500	1800	20220504_070037	SVM	0.263	crestedargus
162	Spectrogram 1	1	3453.609	3456.577	500	1800	20220504_070037	SVM	0.273	crestedargus
163	Spectrogram 1	1	3480.843	3482.156	500	1800	20220504_070037	SVM	0.303	crestedargus
164	Spectrogram 1	1	3483.175	3485.008	500	1800	20220504_070037	SVM	0.229	crestedargus
165	Spectrogram 1	1	3486.804	3489.452	500	1800	20220504_070037	SVM	0.2925	crestedargus
166	Spectrogram 1	1	3492.906	3496.937	500	1800	20220504_070037	SVM	0.531	crestedargus
167	Spectrogram 1	1	3502.942	3504.495	500	1800	20220504_070037	SVM	0.282	crestedargus
168	Spectrogram 1	1	3506.74	3508.068	500	1800	20220504_070037	SVM	0.292	crestedargus
169	Spectrogram 1	1	3522.225	3523.532	500	1800	20220504_070037	SVM	0.277	crestedargus
170	Spectrogram 1	1	3584.739	3585.943	500	1800	20220504_070037	SVM	0.219	crestedargus
