Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
72	Spectrogram 1	1	2684.718	2685.749	500	1800	20220504_190046	SVM	0.219	crestedargus
73	Spectrogram 1	1	2813.149	2814.339	500	1800	20220504_190046	SVM	0.179	crestedargus
74	Spectrogram 1	1	2842.813	2843.897	500	1800	20220504_190046	SVM	0.207	crestedargus
75	Spectrogram 1	1	2848.32	2849.605	500	1800	20220504_190046	SVM	0.209	crestedargus
76	Spectrogram 1	1	2888.927	2890.24	500	1800	20220504_190046	SVM	0.193	crestedargus
77	Spectrogram 1	1	2903.284	2904.299	500	1800	20220504_190046	SVM	0.243	crestedargus
78	Spectrogram 1	1	2912.546	2913.635	500	1800	20220504_190046	SVM	0.193	crestedargus
79	Spectrogram 1	1	3003.414	3004.423	500	1800	20220504_190046	SVM	0.234	crestedargus
80	Spectrogram 1	1	3027.571	3028.862	500	1800	20220504_190046	SVM	0.19	crestedargus
81	Spectrogram 1	1	3103.186	3104.644	500	1800	20220504_190046	SVM	0.159	crestedargus
82	Spectrogram 1	1	3131.895	3133.067	500	1800	20220504_190046	SVM	0.185	crestedargus
83	Spectrogram 1	1	3138.778	3139.812	500	1800	20220504_190046	SVM	0.235	crestedargus
84	Spectrogram 1	1	3210.961	3212.035	500	1800	20220504_190046	SVM	0.235	crestedargus
85	Spectrogram 1	1	3234.047	3235.081	500	1800	20220504_190046	SVM	0.212	crestedargus
86	Spectrogram 1	1	3247.341	3248.353	500	1800	20220504_190046	SVM	0.232	crestedargus
87	Spectrogram 1	1	3334.33	3335.407	500	1800	20220504_190046	SVM	0.206	crestedargus
88	Spectrogram 1	1	3363.373	3364.444	500	1800	20220504_190046	SVM	0.222	crestedargus
89	Spectrogram 1	1	3385.81	3387.12	500	1800	20220504_190046	SVM	0.188	crestedargus
90	Spectrogram 1	1	3431.049	3432.163	500	1800	20220504_190046	SVM	0.184	crestedargus
